ID_VENTE;CD_PRODUIT;DT_VENTE;ID_CLIENT;QTE_VENTE;PRIX_ACHAT;PRIX_VENTE;;;;
ID-2015-TC211457-42343;FUR-CH-4701;18/08/2023;TC-211457;8,00;39.8736;49.842;;;;
MO-2013-AR82586-41362;OFF-AP-3874;25/07/2022;AR-82586;5,00;287.488;359.36;;;;
ES-2013-DL128658-41515;TEC-PH-3141;14/01/2024;DL-128658;7,00;31.3776;39.222;;;;
IN-2012-JK160907-41159;FUR-BO-4851;02/05/2023;JK-160907;5,00;131.76;164.7;;;;
ES-2012-TS21370139-40968;FUR-BO-5763;28/10/2022;TS-21370139;8,00;140.208;175.26;;;;
CA-2012-AA10375140-41019;OFF-BI-2938;24/12/2023;AA-103751404;8,00;3.304;4.13;;;;
IN-2012-FM142907-41174;TEC-MA-6142;11/09/2022;FM-142907;2,00;200.37528;250.4691;;;;
MX-2013-PC1874531-41580;FUR-FU-5727;28/03/2023;PC-1874531;8,00;17.5824;21.978;;;;
IN-2014-CR12580144-41871;TEC-PH-3145;06/12/2020;CR-12580144;6,00;43.7568;54.696;;;;
IN-2013-EB1384027-41418;FUR-BO-5966;17/04/2023;EB-1384027;8,00;206.448;258.06;;;;
IN-2014-BK1126011-41940;TEC-PH-3807;16/04/2021;BK-1126011;6,00;157.0176;196.272;;;;
ID-2013-GT1463597-41564;OFF-AP-4507;04/07/2020;GT-1463597;4,00;289.648;362.06;;;;
IN-2015-DB1361558-42333;FUR-CH-5443;26/10/2021;DB-1361558;1,00;150.2976;187.872;;;;
US-2015-RE1940536-42334;TEC-CO-4767;08/04/2021;RE-1940536;8,00;77.8656;97.332;;;;
ES-2015-DK1298548-42319;TEC-PH-3129;26/03/2021;DK-1298548;5,00;40.0752;50.094;;;;
CA-2014-AA10375140-41958;OFF-PA-6598;18/07/2021;AA-103751408;7,00;3.3792;4.224;;;;
IN-2012-TP21130144-41223;OFF-ST-6248;06/08/2022;TP-21130144;1,00;43.0752;53.844;;;;
MX-2013-SD2048531-41569;FUR-TA-3439;21/05/2024;SD-2048531;4,00;257.184;321.48;;;;
RS-2013-GW4605108-41625;TEC-MA-4203;25/11/2024;GW-4605108;5,00;25.4016;31.752;;;;
ES-2013-SP2092048-41510;TEC-PH-5839;17/10/2023;SP-2092048;9,00;204.48;255.6;;;;
SI-2015-SM10005115-42252;FUR-BO-5780;27/09/2022;SM-10005115;8,00;78.696;98.37;;;;
CA-2013-AA10375140-41402;OFF-AR-5299;17/06/2023;AA-103751404;6,00;2.624;3.28;;;;
MX-2015-CT1199528-42022;FUR-CH-4563;14/11/2023;CT-1199528;3,00;108.072;135.09;;;;
UP-2015-JC5775137-42305;OFF-ST-5700;10/05/2023;JC-5775137;1,00;93.1128;116.391;;;;
IN-2015-MS175307-42290;TEC-CO-4773;06/04/2021;MS-175307;3,00;72.3312;90.414;;;;
MX-2014-JH1598551-41816;FUR-TA-4711;17/06/2020;JH-1598551;10,00;85.248;106.56;;;;
ML-2014-ND846079-41866;FUR-CH-5443;21/09/2021;ND-846079;5,00;150.2976;187.872;;;;
CA-2015-AA10375140-42350;OFF-PA-6445;02/02/2022;AA-103751406;6,00;3.8272;4.784;;;;
CA-2014-AA10375140-41958;OFF-BI-2937;20/01/2022;AA-103751408;7,00;0.9912;1.239;;;;
IN-2014-SS2014027-41929;FUR-BO-4866;08/02/2021;SS-2014027;2,00;39.6576;49.572;;;;
MX-2015-KT16465141-42301;FUR-TA-3346;26/12/2021;KT-16465141;7,00;362.832;453.54;;;;
ID-2014-BG1103527-41781;FUR-FU-4065;02/06/2021;BG-1103527;1,00;24.8128;31.016;;;;
IN-2014-CC1214559-41872;TEC-PH-5813;17/09/2024;CC-1214559;6,00;40.3488;50.436;;;;
IN-2015-DO1343558-42141;OFF-AP-3873;14/09/2022;DO-1343558;8,00;258.3792;322.974;;;;
CA-2015-AA10375140-42350;OFF-BI-3823;26/06/2023;AA-103751406;3,00;4.4856;5.607;;;;
ES-2012-BV11245139-41061;OFF-AP-4965;25/06/2020;BV-11245139;1,00;304.08;380.1;;;;
ID-2012-MG1768058-41219;TEC-PH-5248;29/08/2023;MG-1768058;3,00;41.6304;52.038;;;;
CA-2012-AG10390140-41017;OFF-BI-4344;18/07/2023;AG-103901408;6,00;3.096;3.87;;;;
MX-2015-VP2173082-42297;TEC-MA-6147;11/11/2023;VP-2173082;6,00;153.774;192.2175;;;;
UP-2015-DM2955137-42150;FUR-CH-5808;09/02/2021;DM-2955137;9,00;102.114;127.6425;;;;
MX-2013-ON1871582-41627;FUR-BO-3626;23/03/2023;ON-1871582;5,00;99.3672;124.209;;;;
UP-2013-PJ9015137-41353;OFF-ST-6283;26/06/2024;PJ-9015137;5,00;17.3568;21.696;;;;
IN-2012-TP21130144-41223;TEC-AC-5134;09/09/2021;TP-21130144;4,00;39.5712;49.464;;;;
IN-2012-DH1367558-41233;TEC-PH-3806;18/11/2021;DH-1367558;2,00;208.8576;261.072;;;;
IR-2014-JH582060-41811;TEC-PH-5841;06/09/2020;JH-582060;4,00;203.5968;254.496;;;;
IN-2012-GT1471058-41158;TEC-PH-5271;22/09/2021;GT-1471058;8,00;41.9424;52.428;;;;
IT-2015-ME1801045-42222;FUR-TA-3351;02/04/2023;ME-1801045;3,00;200.604;250.755;;;;
IN-2013-BF1117027-41353;FUR-BO-4848;08/01/2020;BF-1117027;4,00;305.94024;382.4253;;;;
IN-2014-EM139607-41895;FUR-BO-5771;08/11/2022;EM-139607;4,00;71.7408;89.676;;;;
ES-2014-LC1714064-41840;FUR-CH-5380;05/06/2021;LC-1714064;5,00;196.352;245.44;;;;
ES-2013-DB1306045-41622;TEC-CO-5996;10/09/2021;DB-1306045;7,00;53.77216;67.2152;;;;
ES-2014-ML1826548-41787;FUR-TA-3441;28/08/2024;ML-1826548;5,00;424.944;531.18;;;;
MX-2013-CR1273082-41447;FUR-TA-5071;12/04/2021;CR-1273082;5,00;75.1392;93.924;;;;
MX-2014-BS1138026-41985;TEC-CO-5991;23/07/2024;BS-1138026;9,00;95.76;119.7;;;;
MX-2015-NG1843018-42298;FUR-FU-6253;29/03/2020;NG-1843018;6,00;61.5888;76.986;;;;
CA-2012-AG10390140-41017;OFF-PA-6597;28/09/2021;AG-103901408;6,00;4.1472;5.184;;;;
IN-2013-AH106907-41636;FUR-CH-5774;08/04/2024;AH-106907;6,00;275.4;344.25;;;;
MX-2013-TS2134082-41566;FUR-CH-4532;01/05/2024;TS-2134082;4,00;152.2752;190.344;;;;
ID-2012-EH14125102-41097;TEC-MA-5548;19/10/2020;EH-14125102;1,00;165.6;207;;;;
IN-2014-EH1376527-41855;FUR-BO-3897;07/07/2020;EH-1376527;9,00;90.032;112.54;;;;
MX-2015-RD1966082-42038;TEC-PH-5358;02/09/2021;RD-1966082;10,00;29.8656;37.332;;;;
MA-2015-CD198077-42363;TEC-CO-3710;05/07/2023;CD-198077;1,00;121.1712;151.464;;;;
AG-2015-CL25653-42164;OFF-AP-4963;22/07/2021;CL-25653;10,00;126.2592;157.824;;;;
MX-2013-JK1609082-41399;FUR-CH-5378;01/07/2022;JK-1609082;2,00;110.5056;138.132;;;;
ID-2013-SC2080059-41380;FUR-TA-3431;09/01/2023;SC-2080059;2,00;220.0576;275.072;;;;
ES-2012-SC2080045-41138;TEC-CO-4569;11/11/2023;SC-2080045;8,00;105.468;131.835;;;;
MX-2014-JK1562526-41962;FUR-CH-4531;26/02/2023;JK-1562526;9,00;113.6664;142.083;;;;
RS-2014-MO7800108-41808;OFF-ST-4268;19/11/2023;MO-7800108;1,00;82.944;103.68;;;;
IT-2014-CA1226545-41798;FUR-TA-3435;22/06/2023;CA-1226545;9,00;142.96008;178.7001;;;;
ID-2014-FM1421559-41651;FUR-TA-3779;29/03/2021;FM-1421559;10,00;76.8144;96.018;;;;
ES-2013-ND18370139-41318;TEC-CO-6006;19/11/2023;ND-18370139;9,00;50.918784;63.64848;;;;
EG-2015-CR258038-42335;FUR-TA-4705;12/09/2020;CR-258038;6,00;174.1428;217.6785;;;;
ES-2015-SM20320139-42190;TEC-PH-5269;20/01/2022;SM-20320139;7,00;180.7512;225.939;;;;
AJ-2012-TC109809-41067;FUR-CH-4654;30/12/2023;TC-109809;8,00;145.5072;181.884;;;;
IN-2014-GM1468027-41849;TEC-PH-5843;24/09/2021;GM-1468027;6,00;40.3488;50.436;;;;
IN-2014-BP112307-41655;TEC-AC-5872;30/11/2021;BP-112307;4,00;53.9568;67.446;;;;
MZ-2014-TT1126587-41742;OFF-AP-3873;24/05/2020;TT-1126587;10,00;258.3792;322.974;;;;
IN-2014-BF110807-41976;OFF-AP-3864;03/10/2023;BF-110807;5,00;59.2832;74.104;;;;
CA-2012-AG10390140-41154;OFF-LA-3236;19/03/2020;AG-103901406;6,00;1.8432;2.304;;;;
ID-2013-JB159257-41527;OFF-AP-4964;16/08/2023;JB-159257;7,00;182.2656;227.832;;;;
IN-2012-SB20290144-41087;OFF-AP-4505;17/10/2022;SB-20290144;9,00;115.5776;144.472;;;;
MX-2013-GD1459082-41506;TEC-CO-3707;07/04/2021;GD-1459082;7,00;91.224;114.03;;;;
UP-2012-RD9900137-40968;TEC-AC-5135;08/09/2024;RD-9900137;7,00;98.052;122.565;;;;
IN-2013-ML1804059-41513;TEC-CO-5996;14/09/2021;ML-1804059;4,00;53.77216;67.2152;;;;
CA-2014-AG10390140-41964;OFF-BI-3308;20/08/2022;AG-103901406;9,00;12.824;16.03;;;;
CA-2014-AG10390140-41964;OFF-PA-6083;15/12/2022;AG-103901406;5,00;5.232;6.54;;;;
ES-2013-CH1207045-41598;TEC-AC-5226;16/02/2022;CH-1207045;10,00;118.2816;147.852;;;;
IN-2015-RS1976592-42202;TEC-CO-3687;12/05/2020;RS-1976592;3,00;76.3272;95.409;;;;
IT-2015-JF1535545-42126;OFF-ST-6049;08/09/2023;JF-1535545;2,00;63.1968;78.996;;;;
MX-2012-LT1676593-40931;FUR-BO-3890;31/01/2021;LT-1676593;4,00;208.29312;260.3664;;;;
CA-2015-AG10390140-42255;FUR-FU-3830;04/04/2021;AG-103901404;6,00;3.1616;3.952;;;;
CA-2014-AG10390140-41964;OFF-BI-2880;13/09/2022;AG-103901406;7,00;0.7008;0.876;;;;
CA-2014-AG10390140-41975;OFF-AR-5323;14/09/2022;AG-103901408;4,00;2.352;2.94;;;;
ES-2015-FA14230139-42223;FUR-BO-5941;07/11/2020;FA-14230139;5,00;72.192;90.24;;;;
MX-2012-GT1471039-40975;FUR-CH-4532;06/01/2023;GT-1471039;1,00;152.2752;190.344;;;;
US-2015-AR10405140-42244;FUR-TA-5421;21/10/2023;AR-104051406;4,00;243.008;303.76;;;;
IT-2015-KB1640562-42274;TEC-CO-5995;28/06/2023;KB-1640562;6,00;53.19808;66.4976;;;;
IN-2013-ST2053059-41430;TEC-CO-4578;22/05/2023;ST-2053059;7,00;102.3744;127.968;;;;
MX-2013-DK1337582-41530;TEC-AC-5224;18/06/2023;DK-1337582;7,00;58.5648;73.206;;;;
IS-2014-AS13563-41923;OFF-ST-6264;07/11/2021;AS-13563;10,00;48.7728;60.966;;;;
IN-2012-SP2062011-41262;FUR-CH-5378;27/09/2024;SP-2062011;9,00;110.5056;138.132;;;;
IN-2013-EC1405058-41605;TEC-AC-4186;07/10/2020;EC-1405058;8,00;54.6432;68.304;;;;
EG-2012-IG508538-41109;TEC-PH-5270;25/12/2021;IG-508538;5,00;90.1884;112.7355;;;;
ID-2012-TB2117559-41132;TEC-CO-3685;01/09/2021;TB-2117559;7,00;137.7648;172.206;;;;
MX-2015-TB2135518-42270;FUR-BO-5798;04/07/2021;TB-2135518;6,00;36.36;45.45;;;;
ID-2015-MC176357-42132;TEC-AC-5226;03/09/2022;MC-176357;2,00;118.2816;147.852;;;;
CA-2013-AR10405140-41486;TEC-AC-5237;11/02/2022;AR-104051408;5,00;25.568;31.96;;;;
MX-2015-GT1475582-42157;FUR-TA-3346;03/06/2023;GT-1475582;6,00;362.832;453.54;;;;
CA-2012-AR10405140-41184;FUR-TA-3426;26/11/2022;AR-104051404;2,00;100.4024;125.503;;;;
IT-2012-DF13135139-41213;TEC-CO-3598;13/05/2024;DF-13135139;3,00;101.593024;126.99128;;;;
CA-2015-AR10405140-42175;TEC-AC-6072;23/09/2024;AR-104051406;10,00;8.2496;10.312;;;;
IT-2014-MF18250139-41646;OFF-ST-6046;03/09/2024;MF-18250139;3,00;47.6208;59.526;;;;
ES-2014-JF1535545-41804;FUR-CH-5446;13/02/2022;JF-1535545;5,00;45.888;57.36;;;;
IN-2013-CS1249027-41360;FUR-BO-5763;29/09/2024;CS-1249027;6,00;140.208;175.26;;;;
ID-2014-MY182957-41640;TEC-AC-5122;29/10/2024;MY-182957;8,00;32.3808;40.476;;;;
ES-2015-RD1948048-42140;OFF-AP-4735;29/11/2023;RD-1948048;1,00;378.4968;473.121;;;;
ES-2013-SS2041045-41501;FUR-CH-5441;04/02/2024;SS-2041045;6,00;112.7808;140.976;;;;
EN-2013-AS24042-41422;FUR-BO-3640;17/08/2020;AS-24042;7,00;156.5184;195.648;;;;
ZA-2012-PG8820146-40927;OFF-AR-3494;16/03/2024;PG-8820146;8,00;9.552;11.94;;;;
CM-2015-JS603022-42151;OFF-AP-3574;28/02/2020;JS-603022;8,00;124.5024;155.628;;;;
MX-2014-SS2059031-41977;TEC-PH-5356;26/05/2024;SS-2059031;10,00;204.4512;255.564;;;;
IZ-2013-CS249061-41295;OFF-AP-4507;18/01/2022;CS-249061;1,00;289.648;362.06;;;;
ES-2015-CS1195096-42324;FUR-BO-3894;31/08/2021;CS-1195096;6,00;62.79336;78.4917;;;;
RO-2012-CM2715107-41059;TEC-PH-5336;18/04/2022;CM-2715107;9,00;89.616;112.02;;;;
IN-2012-TB213557-41066;TEC-PH-5812;08/03/2021;TB-213557;9,00;54.2976;67.872;;;;
UP-2015-BM1140137-42119;TEC-CO-4775;24/09/2024;BM-1140137;7,00;71.5536;89.442;;;;
ID-2013-HG1502597-41579;TEC-CO-3610;24/08/2024;HG-1502597;9,00;120.6432;150.804;;;;
ES-2012-RD1972045-41265;OFF-ST-4258;16/02/2024;RD-1972045;5,00;33.0696;41.337;;;;
MX-2013-HF1499518-41423;FUR-CH-4562;27/08/2022;HF-1499518;4,00;42.6456;53.307;;;;
ES-2014-ME1801045-41959;FUR-FU-4034;09/02/2021;ME-1801045;2,00;13.5648;16.956;;;;
IT-2013-LL1684045-41634;TEC-AC-5226;07/01/2023;LL-1684045;5,00;118.2816;147.852;;;;
ID-2014-CM1211558-41768;FUR-CH-5449;14/07/2022;CM-1211558;9,00;30.5408;38.176;;;;
CA-2012-AR10405140-41184;FUR-CH-4403;13/01/2023;AR-104051404;3,00;28.5488;35.686;;;;
LY-2013-EB370574-41409;FUR-BO-4850;17/01/2020;EB-370574;3,00;132.192;165.24;;;;
IN-2014-RH19555102-41858;TEC-MA-5512;11/05/2022;RH-19555102;10,00;64.0584;80.073;;;;
SF-2012-JH5820117-40949;TEC-PH-3791;16/11/2020;JH-5820117;9,00;43.0704;53.838;;;;
IN-2012-SP2062011-41262;TEC-CO-3684;03/11/2024;SP-2062011;10,00;98.5608;123.201;;;;
IN-2015-JL1523527-42322;TEC-MA-5008;28/02/2020;JL-1523527;8,00;75.2256;94.032;;;;
ES-2014-PK1891048-41944;OFF-ST-5703;20/08/2022;PK-1891048;9,00;67.4208;84.276;;;;
CA-2015-AR10405140-42175;OFF-PA-6498;05/07/2023;AR-104051406;2,00;39.128;48.91;;;;
CA-2015-AR10405140-42145;OFF-BI-6098;05/10/2021;AR-104051402;9,00;3.3024;4.128;;;;
CA-2012-AC10420140-41101;FUR-TA-4622;23/08/2024;AC-104201404;6,00;116.392;145.49;;;;
ES-2013-RA1994564-41584;OFF-AP-3866;07/07/2023;RA-1994564;3,00;134.0208;167.526;;;;
IN-2014-BS1138027-41759;FUR-CH-4654;23/11/2024;BS-1138027;3,00;145.5072;181.884;;;;
RS-2015-CC2370108-42178;FUR-BO-5780;10/03/2021;CC-2370108;5,00;78.696;98.37;;;;
SA-2013-JP6135110-41439;FUR-TA-3349;06/12/2022;JP-6135110;8,00;213.26352;266.5794;;;;
ES-2015-LW16825139-42218;TEC-MA-5007;12/04/2023;LW-16825139;6,00;206.23176;257.7897;;;;
IN-2012-BM1157527-41153;FUR-TA-4644;17/02/2022;BM-1157527;9,00;276.8808;346.101;;;;
MX-2013-SH1997582-41454;FUR-BO-3646;02/06/2020;SH-1997582;2,00;49.404;61.755;;;;
IN-2015-JB1592527-42360;TEC-MA-5016;09/01/2022;JB-1592527;10,00;63.9;79.875;;;;
US-2013-AG1033082-41549;FUR-CH-5776;26/11/2024;AG-1033082;5,00;148.3776;185.472;;;;
IN-2015-MS175307-42290;TEC-CO-4791;12/11/2021;MS-175307;9,00;143.364;179.205;;;;
US-2015-AC10420140-42137;OFF-ST-4245;23/08/2022;AC-104201402;4,00;25.584;31.98;;;;
IN-2012-JR156707-40975;TEC-PH-3146;02/02/2024;JR-156707;5,00;43.728;54.66;;;;
CA-2014-AC10420140-41693;OFF-EN-5668;17/07/2021;AC-104201406;6,00;19.192;23.99;;;;
US-2015-AC10420140-42137;OFF-BI-6392;14/11/2023;AC-104201402;4,00;34.24;42.8;;;;
IN-2015-PP1895566-42315;TEC-AC-5224;21/03/2020;PP-1895566;5,00;58.5648;73.206;;;;
IT-2012-RA19285120-41256;TEC-CO-5991;03/12/2020;RA-19285120;10,00;95.76;119.7;;;;
IT-2015-CA1196548-42195;TEC-MA-5012;05/12/2024;CA-1196548;5,00;20.304;25.38;;;;
IS-2015-PB921063-42062;TEC-CO-4774;20/11/2020;PB-921063;7,00;203.7144;254.643;;;;
CA-2012-AC10420140-41101;OFF-BI-6321;23/04/2023;AC-104201404;7,00;0.7712;0.964;;;;
IN-2015-MC17575130-42278;FUR-BO-5787;09/02/2024;MC-17575130;1,00;166.8864;208.608;;;;
ES-2013-AS10225139-41425;TEC-PH-5841;16/08/2023;AS-10225139;4,00;203.5968;254.496;;;;
IN-2013-BS1175592-41591;FUR-TA-3437;27/09/2024;BS-1175592;9,00;141.888;177.36;;;;
ID-2013-BE1141059-41496;FUR-BO-3904;31/07/2020;BE-1141059;9,00;77.312;96.64;;;;
ES-2014-JC15385139-41960;TEC-PH-5354;21/12/2021;JC-15385139;1,00;381.69;477.1125;;;;
CA-2015-AT10435140-42348;FUR-TA-3410;23/11/2022;AT-104351404;5,00;99.592;124.49;;;;
ES-2012-MH1762062-41060;FUR-BO-4851;18/01/2022;MH-1762062;2,00;131.76;164.7;;;;
CA-2015-AT10435140-42348;OFF-AP-4565;11/09/2024;AT-104351404;10,00;120.96;151.2;;;;
SF-2014-SW10245117-41873;FUR-BO-4848;07/04/2024;SW-10245117;1,00;305.94024;382.4253;;;;
CA-2014-AT10435140-41968;TEC-PH-4868;30/05/2021;AT-104351404;1,00;16.76;20.95;;;;
ES-2013-RB1936045-41629;OFF-AP-4506;13/07/2024;RB-1936045;9,00;173.5488;216.936;;;;
ES-2015-TA2138548-42096;FUR-BO-3887;07/09/2022;TA-2138548;10,00;45.696;57.12;;;;
MO-2012-CP234086-41131;TEC-CO-4592;06/12/2021;CP-234086;5,00;302.712;378.39;;;;
IN-2014-NS1864092-41816;OFF-AP-3872;05/06/2020;NS-1864092;7,00;357.04608;446.3076;;;;
CA-2013-AT10435140-41523;OFF-BI-4353;06/05/2021;AT-104351408;2,00;2.7552;3.444;;;;
CA-2014-AT10435140-41968;FUR-FU-3923;03/04/2022;AT-104351404;8,00;1.5904;1.988;;;;
MX-2012-TR2132518-41110;TEC-CO-5998;31/07/2020;TR-2132518;5,00;141.7392;177.174;;;;
ZA-2012-NF8385146-41256;TEC-CO-3598;05/01/2024;NF-8385146;9,00;101.593024;126.99128;;;;
ES-2014-TZ21580139-41692;OFF-AP-3868;25/04/2022;TZ-21580139;3,00;198.204;247.755;;;;
ES-2012-AG1049545-41002;FUR-CH-5448;21/04/2023;AG-1049545;5,00;82.29144;102.8643;;;;
CA-2015-AT10435140-42348;OFF-AR-5291;21/12/2024;AT-104351404;7,00;3.5712;4.464;;;;
IN-2012-NG1843027-41251;TEC-CO-6000;26/04/2022;NG-1843027;6,00;94.29264;117.8658;;;;
IZ-2013-TB1105561-41441;TEC-AC-5225;07/10/2023;TB-1105561;8,00;105.6896;132.112;;;;
SF-2015-LT7110117-42280;TEC-PH-3152;18/03/2023;LT-7110117;4,00;29.6136;37.017;;;;
IN-2015-HK1489059-42244;TEC-CO-5998;18/07/2020;HK-1489059;5,00;141.7392;177.174;;;;
ID-2015-JC15340102-42012;TEC-CO-4791;15/10/2021;JC-15340102;1,00;143.364;179.205;;;;
CA-2015-AT10435140-42097;OFF-AR-5295;11/11/2024;AT-104351406;8,00;1.7792;2.224;;;;
IN-2014-BK1126027-41909;OFF-AP-4498;30/12/2020;BK-1126027;3,00;90.4032;113.004;;;;
MX-2012-CK1276082-41165;TEC-CO-4775;18/06/2024;CK-1276082;8,00;71.5536;89.442;;;;
ID-2015-MB17305144-42049;TEC-AC-4186;09/02/2022;MB-17305144;5,00;54.6432;68.304;;;;
IN-2012-AT107357-41065;TEC-CO-4590;30/08/2022;AT-107357;10,00;122.1216;152.652;;;;
CA-2012-AT10435140-41236;OFF-BI-2907;17/09/2022;AT-104351406;7,00;1.5312;1.914;;;;
ID-2015-AG1030092-42132;FUR-BO-5951;13/07/2020;AG-1030092;6,00;226.7148;283.3935;;;;
MX-2013-JC1538518-41384;TEC-CO-3707;02/08/2023;JC-1538518;4,00;91.224;114.03;;;;
IN-2015-SD2048527-42259;OFF-ST-5702;11/09/2024;SD-2048527;7,00;67.728;84.66;;;;
CA-2012-AT10435140-41269;OFF-FA-6129;18/09/2024;AT-104351404;6,00;16.8832;21.104;;;;
ES-2014-BD1163591-41802;TEC-MA-5005;17/04/2020;BD-1163591;1,00;42.0408;52.551;;;;
CA-2015-AC10450140-42358;OFF-SU-5168;23/11/2024;AC-104501408;2,00;532.9984;666.248;;;;
IN-2015-SD2048527-42259;TEC-PH-3133;25/07/2022;SD-2048527;9,00;23.856;29.82;;;;
CA-2015-AC10450140-42281;OFF-BI-4343;01/08/2024;AC-104501402;1,00;143.5184;179.398;;;;
US-2012-AC10450140-41212;TEC-PH-5607;25/06/2024;AC-104501404;9,00;74.2336;92.792;;;;
ES-2012-MH1811564-41270;FUR-BO-3624;25/12/2024;MH-1811564;5,00;214.3128;267.891;;;;
IN-2015-BE1133527-42276;TEC-MA-5018;06/01/2021;BE-1133527;1,00;88.1064;110.133;;;;
IT-2015-DC1328545-42125;FUR-TA-4643;29/07/2024;DC-1328545;1,00;276.4776;345.597;;;;
ID-2014-CG1252059-41802;TEC-CO-3587;03/07/2020;CG-1252059;4,00;84.3936;105.492;;;;
IN-2014-KC165407-41921;TEC-CO-3679;28/03/2020;KC-165407;5,00;83.7696;104.712;;;;
IN-2014-JE1616592-41725;TEC-CO-3599;04/05/2020;JE-1616592;2,00;63.303744;79.12968;;;;
CA-2014-AC10450140-41968;OFF-BI-4822;11/05/2020;AC-104501404;1,00;48.7984;60.998;;;;
IT-2014-JM1558045-41923;TEC-AC-3405;09/12/2022;JM-1558045;3,00;110.4896;138.112;;;;
IN-2015-VP2173058-42085;FUR-TA-5058;14/06/2023;VP-2173058;6,00;343.62;429.525;;;;
MX-2015-KC1625555-42308;FUR-BO-3892;09/01/2023;KC-1625555;2,00;164.304;205.38;;;;
CA-2013-AC45023-41450;OFF-BI-6370;19/08/2020;AC-45023;5,00;6.2912;7.864;;;;
CA-2013-AC10450140-41586;OFF-BI-6209;24/02/2022;AC-104501406;3,00;1.4256;1.782;;;;
SF-2015-EH3945117-42075;OFF-AP-3579;04/02/2020;EH-3945117;9,00;299.488;374.36;;;;
US-2013-AC10450140-41440;TEC-AC-3407;16/05/2021;AC-104501408;7,00;11.672;14.59;;;;
ES-2015-LR1691545-42237;TEC-CO-4580;30/10/2024;LR-1691545;7,00;35.5968;44.496;;;;
ID-2013-JE154757-41639;FUR-BO-3635;25/02/2024;JE-154757;1,00;74.1504;92.688;;;;
SF-2014-JD6150117-41903;TEC-CO-4765;16/11/2022;JD-6150117;3,00;78.4416;98.052;;;;
CA-2013-AC45023-41366;OFF-BI-2895;09/03/2020;AC-45023;1,00;3.5064;4.383;;;;
MX-2014-MS1783039-41717;FUR-BO-3890;12/08/2022;MS-1783039;8,00;208.29312;260.3664;;;;
IN-2015-ED1388527-42207;TEC-CO-3591;23/05/2023;ED-1388527;7,00;61.7376;77.172;;;;
MX-2014-SG2089051-41752;TEC-CO-3610;14/12/2021;SG-2089051;2,00;120.6432;150.804;;;;
CA-2014-AC10450140-41905;OFF-LA-3244;29/08/2021;AC-104501408;8,00;8.28;10.35;;;;
UP-2015-JB6045137-42132;FUR-CH-4532;05/11/2022;JB-6045137;3,00;152.2752;190.344;;;;
IR-2015-AH58560-42294;OFF-ST-4294;24/05/2024;AH-58560;5,00;13.8888;17.361;;;;
ES-2012-LA1678045-41263;OFF-ST-6046;15/11/2022;LA-1678045;9,00;47.6208;59.526;;;;
ES-2013-JM1586545-41312;FUR-FU-4064;27/04/2021;JM-1586545;10,00;62;77.5;;;;
ES-2015-MP1747048-42364;TEC-PH-3802;22/02/2021;MP-1747048;9,00;48.6144;60.768;;;;
TZ-2015-LT7110129-42314;OFF-ST-4259;16/04/2021;LT-7110129;6,00;43.9488;54.936;;;;
CA-2013-AC10450140-41586;OFF-PA-4460;17/12/2021;AC-104501406;8,00;3.8272;4.784;;;;
MA-2013-MS753077-41432;FUR-BO-4867;16/11/2023;MS-753077;6,00;63.7416;79.677;;;;
ID-2012-AH10195102-41237;OFF-AP-4501;16/06/2020;AH-10195102;2,00;159.8592;199.824;;;;
CA-2014-AC10450140-41905;OFF-BI-2935;28/05/2023;AC-104501408;7,00;0.4448;0.556;;;;
IN-2015-CM1193559-42097;FUR-BO-4844;16/07/2024;CM-1193559;2,00;102.168;127.71;;;;
ID-2014-HA14905102-41702;FUR-BO-4860;11/09/2024;HA-14905102;8,00;269.9604;337.4505;;;;
IN-2015-JG1531059-42134;OFF-ST-4079;23/11/2020;JG-1531059;1,00;47.6136;59.517;;;;
MX-2012-LP1709551-41116;FUR-BO-3642;21/02/2022;LP-1709551;3,00;233.1648;291.456;;;;
CA-2013-AH10465140-41276;FUR-BO-5529;24/09/2024;AH-104651402;9,00;120.21312;150.2664;;;;
ES-2014-EM1382545-41861;TEC-CO-3610;03/11/2023;EM-1382545;4,00;120.6432;150.804;;;;
MX-2013-LS1724582-41531;OFF-AP-4964;19/12/2020;LS-1724582;1,00;182.2656;227.832;;;;
ES-2013-BP11230120-41411;FUR-BO-5969;28/04/2024;BP-11230120;4,00;124.0416;155.052;;;;
SF-2015-CD1920117-42055;FUR-BO-3885;19/09/2020;CD-1920117;6,00;33.8184;42.273;;;;
MX-2015-JJ1544598-42336;FUR-BO-3902;05/02/2024;JJ-1544598;3,00;155.6992;194.624;;;;
MX-2014-KW1643582-41915;TEC-AC-4166;01/07/2021;KW-1643582;1,00;36.672;45.84;;;;
MX-2015-CS1225093-42269;OFF-ST-6047;07/11/2024;CS-1225093;6,00;47.736;59.67;;;;
MX-2015-NP1868582-42019;TEC-CO-6001;09/05/2020;NP-1868582;9,00;30.204;37.755;;;;
ID-2014-CV1280559-41805;TEC-CO-4776;27/02/2022;CV-1280559;4,00;119.976;149.97;;;;
IT-2013-SC20230120-41296;FUR-TA-5063;14/11/2020;SC-20230120;8,00;181.392;226.74;;;;
IN-2014-YS2188027-41738;FUR-CH-4655;24/05/2023;YS-2188027;10,00;243.808;304.76;;;;
ES-2012-LR1703548-41245;FUR-BO-3640;17/07/2021;LR-1703548;2,00;156.5184;195.648;;;;
